concentrated-mushroom-juice,concentrated-mushroom-juice,frozen concentrated pineapple juice,"Frozen concentrated pineapple juice, consumption mix",0.83152354
concentrated-puree,concentrated-puree,frozen concentrated pineapple juice,"Frozen concentrated pineapple juice, consumption mix",0.7477297
bitter-orange,bitter-orange,orange,"Orange, peeled, at processing",0.8045018
non-gmo popcorn,non-gmo popcorn,extraction of corn starch,"Extraction of corn starch, processing",0.4655672
benzyl salicylate,benzyl salicylate,sodium hydroxide,"Sodium hydroxide, without water, in 50% solution state {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.6487425
whole grain popcorn,whole grain popcorn,grinding of wheat grain,"Grinding of wheat grain, processing",0.7005578
rehydrated-chickpeas,rehydrated-chickpeas,lentils,"Lentils, consumption mix",0.7178769
brewed black tea,brewed black tea,tea,"Tea, dried, consumption mix",0.78946054
blend-of-eu-and-non-eu-honeys,blend-of-eu-and-non-eu-honeys,mix of chicory and coffee,"Mix of chicory and coffee, powder, instant, non rehydrated, at plant",0.64851063
yam,yam,potato,"Potato, consumption mix",0.61001736
dutch cocoa,dutch cocoa,cocoa butter,"Cocoa butter, at plant (adapted from WFLDB)",0.73547685
celery-flavouring,celery-flavouring,celery,"Celery, peeled, at processing",0.82052404
boston-butt,boston-butt,norway lobster,"Norway lobster, unshelled, at processing",0.4385807
brown rice crisps,brown rice crisps,brown sugar,"Brown sugar, production, at plant",0.76169246
partially hydrogenated soybean,partially hydrogenated soybean,soybean oil,"Soybean oil, at plant",0.65092874
corn canola sunflower oil,corn canola sunflower oil,sunflower oil,"Sunflower oil, at plant",0.9186856
e943b,e943b,sulphiting 2,"Sulphiting (2), from must, for white wine in an individual cellar, by hand, French production mix, at plant, 1 L of must (POUi)",0.2616878
apple-flavouring,apple-flavouring,apple juice,"Apple juice, industrial production, at plant, NFC, 1L",0.75174785
high oleic soybean,high oleic soybean,soybean oil,"Soybean oil, at plant",0.7121777
algin,algin,carboxymethyl cellulose,"Carboxymethyl cellulose, powder {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.42186955
natural-hot-pepper-flavouring,natural-hot-pepper-flavouring,pepper,"Pepper, green, peeled, at processing",0.65610445
white,white,white chocolate,"White chocolate, at plant (adapted from WFLDB)",0.829359
corinthian-raisins,corinthian-raisins,raisin,"Raisin, consumption mix",0.65944904
textured-wheat-protein,textured-wheat-protein,soy protein,"Soy protein, textured, dehydrated, from soy flour, at plant",0.7702638
blue corn,blue corn,red kidney bean,"Red kidney bean, consumption mix",0.67733955
clarified pineapple juice concentrate,clarified pineapple juice concentrate,frozen concentrated pineapple juice,"Frozen concentrated pineapple juice, consumption mix",0.81799775
tart cherries,tart cherries,cherries,"Cherries, pitted, at processing",0.888337
ethylhexylglycerin,ethylhexylglycerin,escaroles,"Escaroles, peeled, at processing",0.4433852
methyl propyl parabens,methyl propyl parabens,carboxymethyl cellulose,"Carboxymethyl cellulose, powder {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.5744929
chromium,chromium,potassium chloride,"Potassium chloride, as K2O, at plant (adapted from WFLDB)",0.5354557
chocolate-filling,chocolate-filling,milk chocolate,"Milk chocolate, at plant",0.71590704
e1412,e1412,sulphiting,"Sulphiting, from white wine, for white wine in a cooperative cellar, by hand, French production mix, at plant, 1 L of white wine (POUi)",0.27066714
acrylates,acrylates,polyethylene,"Polyethylene, high density, granulate {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.46516323
bovine,bovine,cow milk,"Cow milk, national average, at farm gate",0.5974565
hard red wheat,hard red wheat,soft wheat grain,"Soft wheat grain, conventional, stored and transported, processing",0.7501343
fresh steamed chickpeas,fresh steamed chickpeas,fresh sausages case ready,"Fresh sausages case ready, Pork meat and ingredients, Fresh sausages case ready, industrial production, French production, at plant, 1 kg of fresh sausage case ready (PDi)",0.6366627
turkey-thigh-meat,turkey-thigh-meat,meat,"Meat, pork, without bone",0.82198685
seaweed-extract,seaweed-extract,coconut oil,"Coconut oil, refined {PH}| coconut oil refinery operation | Cut-off, U - Adapted from Ecoinvent",0.5468914
hydrogenated-palm-fat,hydrogenated-palm-fat,vegetable fat margarine type,"Vegetable fat (margarine type), 70% fat, unsalted, at plant",0.7239738
semolina wheat,semolina wheat,wheat flour,"Wheat flour, at industrial mill",0.89443874
sel de mer,sel de mer,kiwi fr,"Kiwi FR, conventional, national average, at orchard",0.4560595
e1201,e1201,ddgs,"DDGS, from corn, at plant",0.33157408
e928,e928,ddgs,"DDGS, from corn, at plant",0.18461666
natural-cheddar-flavouring,natural-cheddar-flavouring,cheddar cheese,"Cheddar cheese, from cow's milk, at plant",0.6300986
palm oil interesterified soybean oil,palm oil interesterified soybean oil,soybean oil,"Soybean oil, at plant",0.9204085
cooked-white-rice,cooked-white-rice,white cabbage,"White cabbage, peeled, at processing",0.7564131
extractives of turmeric paprika,extractives of turmeric paprika,extraction of sugar,"Extraction of sugar, from sugar beet, processing",0.6291217
palm fractions,palm fractions,palm oil,"Palm oil, refined, consumption mix",0.69294447
tangerine juice concentrate,tangerine juice concentrate,grapefruit juice,"Grapefruit juice, pure juice, consumption mix",0.8370928
pineapple-syrup,pineapple-syrup,syrup,"Syrup, with sugar (to be diluted), at plant",0.83537304
aspic,aspic,frozen pear puree,"Frozen pear puree, consumption mix",0.5113121
couscous,couscous,lentils,"Lentils, consumption mix",0.70213646
lavender-flower,lavender-flower,rosemary,"Rosemary, dried, consumption mix",0.59884
whole-milk-yogurt,whole-milk-yogurt,whole milk,"Whole milk, pasteurisation, from raw milk, at 72 degrees Celsius for 30 s., French production mix, at plant, 1 kg of pasteurised milk (PGi)",0.92346334
sorbato de potasio,sorbato de potasio,sulphiting,"Sulphiting, from white wine, for white wine in a cooperative cellar, by hand, French production mix, at plant, 1 L of white wine (POUi)",0.53205216
sulfiting agents,sulfiting agents,yeasting,"Yeasting, from must, for white wine in a cooperative cellar, by hand, French production mix, at plant, 1 L of must (POUi)",0.46722263
high fructose,high fructose,fructose,"Fructose, production, at plant",0.79205114
e528,e528,ammonia with 100 nh3,"Ammonia (with 100% NH3), steam reforming process, at plant (adapted from WFLDB)/UN-SEASIA U",0.3572243
tack blend,tack blend,blending,"Blending, from red wine, for red wine in a cooperative cellar, French production mix, at plant, 1 L of red wine (POUi)",0.58755875
natural-thickener,natural-thickener,natural gas,"Natural gas, high pressure {Europe without Switzerland}| market group for | Cut-off, S - Copied from Ecoinvent",0.68218964
ghee,ghee,coconut milk,"Coconut milk, at processing",0.62620413
calcium acid pyrophosphate,calcium acid pyrophosphate,phosphoric acid,"Phosphoric acid, industrial grade, without water, in 85% solution state {GLO}| market for | Cut-off, S - Copied from Ecoinvent",0.75469506
whole grain barley,whole grain barley,durum wheat grain,"Durum wheat grain, at farm (adapted from WFLDB)",0.8007248
sparkling filtered water,sparkling filtered water,water,"Water, deionised {Europe without Switzerland}| market for water, deionised | Cut-off, S - Copied from Ecoinvent",0.75130737
aged red peppers,aged red peppers,red wine,"Red wine, consumption mix",0.7023186
white-cheddar,white-cheddar,white chocolate,"White chocolate, at plant (adapted from WFLDB)",0.7867208
mica based pearlescent pigment,mica based pearlescent pigment,soy based patty,"Soy-based patty, plain (vegetable steak), prepacked, at plant",0.5285763
black-tea-leaf,black-tea-leaf,tea,"Tea, dried, consumption mix",0.77263045
lécithine de soya,lécithine de soya,soy protein,"Soy protein, textured, dehydrated, from soy flour, at plant",0.5174346
vegetable annatto color,vegetable annatto color,vegetable fat margarine type,"Vegetable fat (margarine type), 70% fat, unsalted, at plant",0.6450135
unrefined-sea-salt-from-the-atlantic,unrefined-sea-salt-from-the-atlantic,extraction of sugar from sugarcane,"Extraction of sugar from sugarcane, processing",0.6288157
natural caffeine,natural caffeine,natural gas,"Natural gas, high pressure {Europe without Switzerland}| market group for | Cut-off, S - Copied from Ecoinvent",0.68091583
white chicken,white chicken,egg white,"Egg white, raw, at plant",0.82574296
bamboo-shoot-fiber,bamboo-shoot-fiber,silica sand row production cut off,"Silica sand {RoW}| production | Cut-off, S - Copied from Ecoinvent",0.4993905
triple filtered carbonated water,triple filtered carbonated water,water,"Water, deionised {Europe without Switzerland}| market for water, deionised | Cut-off, S - Copied from Ecoinvent",0.70506
semi-sweet chocolate,semi-sweet chocolate,sweet potato,"Sweet potato, consumption mix",0.7345402
fully refined soybean oil,fully refined soybean oil,soybean oil,"Soybean oil, at plant",0.78572273
bicarbonate de sodium,bicarbonate de sodium,sodium bicarbonate rer soda production,"Sodium bicarbonate {RER}| soda production, solvay process | Cut-off, S - Copied from Ecoinvent",0.7763874
e999,e999,cloves,"Cloves, consumption mix",0.23700052
turkey-thigh,turkey-thigh,pork ham,"Pork ham, raw, at plant",0.6162683
spinach-puree,spinach-puree,spinach,"Spinach, peeled, at processing",0.8692537
whole grain rye,whole grain rye,durum wheat grain,"Durum wheat grain, at farm (adapted from WFLDB)",0.79100376
crab meat,crab meat,meat,"Meat, pork, without bone",0.84421474
small-red-beans,small-red-beans,red kidney bean,"Red kidney bean, consumption mix",0.7650506
e470a,e470a,npk 15 15 15 with 15 n,"NPK (15-15-15) (with 15% N, 15% P2O5, 15% K2O), at plant (adapted from WFLDB)",0.26870036
camomile-flower,camomile-flower,garden cress,"Garden cress, peeled, at processing",0.62215096
lactobacillus-plantarum,lactobacillus-plantarum,lactic bacteria production,"Lactic bacteria production, at plant",0.5416029
cultured low fat milk,cultured low fat milk,liquid cream 30 fat,"Liquid cream 30% fat, UHT, from cow milk {RoW}| yogurt production, from cow milk | Cut-off, U - Adapted from Ecoinvent",0.6831151
non-hydrogenated-palm-fat,non-hydrogenated-palm-fat,vegetable fat margarine type,"Vegetable fat (margarine type), 70% fat, unsalted, at plant",0.7100758
flat-bean,flat-bean,haricot bean,"Haricot bean, consumption mix",0.69127595
collard greens,collard greens,green cabbage,"Green cabbage, peeled, at processing",0.667199
lime-leaf,lime-leaf,lime,"Lime, hydrated, packed {RoW}| market for lime, hydrated, packed | Cut-off, S - Copied from Ecoinvent",0.8093433
red-port,red-port,red wine,"Red wine, consumption mix",0.70635915
reverse osmosis water,reverse osmosis water,water,"Water, deionised {Europe without Switzerland}| market for water, deionised | Cut-off, S - Copied from Ecoinvent",0.6687587
algae-extract,algae-extract,extraction of coagulum from alfalfa,"Extraction of coagulum from alfalfa, processing",0.5319976
jerusalem-artichoke,jerusalem-artichoke,pomegranate,"Pomegranate, peeled, at processing",0.48871386
interesterified hydrogenated soybean oils,interesterified hydrogenated soybean oils,soybean oil,"Soybean oil, at plant",0.76383704
natural wood smoke,natural wood smoke,natural gas,"Natural gas, high pressure {Europe without Switzerland}| market group for | Cut-off, S - Copied from Ecoinvent",0.7044092
stevia rebaudiana leaf extract,stevia rebaudiana leaf extract,agave tequilana,"Agave tequilana, at farm",0.5734634
baby-arugula,baby-arugula,spinach,"Spinach, peeled, at processing",0.6587737
natural cocoa powder,natural cocoa powder,cocoa powder,"Cocoa powder, at plant",0.89756685
belgian-endive,belgian-endive,endive,"Endive, peeled, at processing",0.8428875
passion-fruit,passion-fruit,cooking for fruit coulis,"Cooking for fruit coulis, industrial, 1kg of product in coulis, processing, at plant",0.66995454
vegetable base,vegetable base,vegetable fat margarine type,"Vegetable fat (margarine type), 70% fat, unsalted, at plant",0.6083197
skimmed-mild-yogurt,skimmed-mild-yogurt,semi skimmed milk,"Semi-skimmed milk, pasteurisation, from raw milk to semi-skimmed milk, at 72 degrees Celsius for 30 s., French production mix, at plant, 1 kg of pasteurised milk (PGi)",0.73312587
corn oil,corn oil,maize oil,"Maize oil, at oil mill (adapted from WFLDB)",0.8897732
wholemeal-rye-flakes,wholemeal-rye-flakes,rye flour,"Rye flour, at industrial mill",0.8305933
refiner's syrup,refiner's syrup,syrup,"Syrup, with sugar (to be diluted), at plant",0.786755
chromium-picolinate,chromium-picolinate,potassium chloride,"Potassium chloride, as K2O, at plant (adapted from WFLDB)",0.5496737
cultured grade a low fat milk,cultured grade a low fat milk,thick cream 30 fat,"Thick cream 30% fat, refrigerated, UHT, from cow milk {RoW}| yogurt production, from cow milk | Cut-off, U - Adapted from Ecoinvent",0.6602364
rose-wine,rose-wine,red wine,"Red wine, consumption mix",0.736906
concentrated-whey,concentrated-whey,concentrated milk,"Concentrated milk, 25% dry matter, whole milk, unsweetened, at dairy (adapted from WFLDB)",0.82068133
chicken-egg-yolk-powder,chicken-egg-yolk-powder,chicken egg,"Chicken egg, raw, without shell, at plant",0.9001611
portobello mushrooms,portobello mushrooms,mushroom,"Mushroom, peeled, at processing",0.7809283
paprika oleoresin color,paprika oleoresin color,black pepper,"Black pepper, conventional, at farm gate",0.5938994
cuttlefish,cuttlefish,squid,"Squid, fillet, raw, at processing",0.71349823
may coconut,may coconut,coconut,"Coconut, consumption mix",0.7376928
potassium sorbate,potassium sorbate,potassium chloride,"Potassium chloride, as K2O, at plant (adapted from WFLDB)",0.8525039
chicken-meat-including-natural-chicken-juices,chicken-meat-including-natural-chicken-juices,meat,"Meat, pork, without bone",0.7559624
black-truffle,black-truffle,black pepper,"Black pepper, conventional, at farm gate",0.80161434
lime-flavouring,lime-flavouring,lime,"Lime, hydrated, packed {RoW}| market for lime, hydrated, packed | Cut-off, S - Copied from Ecoinvent",0.8137523
calcium chloride,calcium chloride,potassium chloride,"Potassium chloride, as K2O, at plant (adapted from WFLDB)",0.91380405
vine-ripened tomatoes,vine-ripened tomatoes,tomato,"Tomato, for processing, peeled, at plant",0.7077503
iodised-sea-salt,iodised-sea-salt,salt,Salt,0.8532376
vegetable-blend,vegetable-blend,combined oil mix of olive oil and seeds oil,"Combined oil (mix of olive oil and seeds oil), at plant",0.63543046
dried-rosemary,dried-rosemary,rosemary,"Rosemary, dried, consumption mix",0.82630813
oil blend,oil blend,combined oil mix of olive oil and seeds oil,"Combined oil (mix of olive oil and seeds oil), at plant",0.824469
calcium propionate preservative,calcium propionate preservative,potassium chloride,"Potassium chloride, as K2O, at plant (adapted from WFLDB)",0.70229906
malt barley flour,malt barley flour,rye flour,"Rye flour, at industrial mill",0.84714216
pasteurized grade a nonfat milk,pasteurized grade a nonfat milk,milk,"Milk, whole, pasteurised, at plant",0.7215072
quinine hydrochloride,quinine hydrochloride,dummy sodium citrate,"[Dummy] Sodium citrate, at plant",0.60310876
sprouted-wheat,sprouted-wheat,wheat flour,"Wheat flour, at industrial mill",0.77382165
